date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:12:42	472257/472257	---M--	200	added ('OK')	image/jpeg	etag:W/%22e18bb1a2397ff1acf2c47e400736e97e%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bec8186db43c5eac3a961/1465642154189/IMG_3345.JPG	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bec8186db43c5eac3a961/1465642154189/IMG_3345.jpg	(from http://www.dilseeducationfoundation.org/)
13:12:46	611681/611681	---M--	200	added ('OK')	image/jpeg	etag:W/%22cf43ae26857a3dbf3e7eaf45027310af%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bec4aa3360c42959a887e/1465642094535/New2_Pic_2.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bec4aa3360c42959a887e/1465642094535/New2_Pic_2.jpg	(from http://www.dilseeducationfoundation.org/)
13:12:58	701576/701576	---M--	200	added ('OK')	image/jpeg	etag:W/%22c3d226f4eeb6e3f1b161c313d160bd31%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bea4822482ea137066abd/1465641602297/DSC_0266.JPG	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bea4822482ea137066abd/1465641602297/DSC_0266.jpg	(from http://www.dilseeducationfoundation.org/)
13:12:59	98266/98266	---M--	200	added ('OK')	image/jpeg	etag:W/%223057eddc7d01d8ead8fa33620fba1f8d%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575becc186db43c5eac3a9e3/1465642187251/IMG_20160402_093123_HDR.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575becc186db43c5eac3a9e3/1465642187251/IMG_20160402_093123_HDR.jpg	(from http://www.dilseeducationfoundation.org/)
13:13:04	107973/107973	---M--	200	added ('OK')	image/jpeg	etag:W/%229dea2ce5d5ce27e51188505d77a34026%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575becc986db43c5eac3a9f1/1465642191870/IMG_20160402_093127_HDR.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575becc986db43c5eac3a9f1/1465642191870/IMG_20160402_093127_HDR.jpg	(from http://www.dilseeducationfoundation.org/)
13:13:15	101997/101997	---M--	200	added ('OK')	image/jpeg	etag:W/%22abf4d97c448ce6f107e6d0356cb593d3%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575becce86db43c5eac3aa00/1465642196150/IMG_20160402_094125_HDR.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575becce86db43c5eac3aa00/1465642196150/IMG_20160402_094125_HDR.jpg	(from http://www.dilseeducationfoundation.org/)
13:13:30	190847/190847	---M--	200	added ('OK')	image/jpeg	etag:W/%2280ca8752297f27ea49355499d8cd8733%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575becd286db43c5eac3aa0c/1465642203694/IMG_20160402_102721_HDR.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575becd286db43c5eac3aa0c/1465642203694/IMG_20160402_102721_HDR.jpg	(from http://www.dilseeducationfoundation.org/)
13:13:37	483452/483452	---M--	200	added ('OK')	image/jpeg	etag:W/%225dcad18cc3de036263a7d2bd35d2e2d5%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575beca686db43c5eac3a9ba/1465642180049/IMG_3350.JPG	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575beca686db43c5eac3a9ba/1465642180049/IMG_3350.jpg	(from http://www.dilseeducationfoundation.org/)
13:15:00	648527/648527	---M--	200	added ('OK')	image/jpeg	etag:W/%22bb78f1b7b3ad8779a99acd1cce826dc5%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bee0d044262e4c4951b15/1465642549597/_DSC7327.JPG	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bee0d044262e4c4951b15/1465642549597/_DSC7327.jpg	(from http://www.dilseeducationfoundation.org/)
13:15:02	520599/520599	---M--	200	added ('OK')	image/jpeg	etag:W/%22d5379fd9b5e7ebb760b93883abcb2059%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bee5a044262e4c4951bcf/1465642972261/_DSC7042.JPG	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bee5a044262e4c4951bcf/1465642972261/_DSC7042.jpg	(from http://www.dilseeducationfoundation.org/)
13:15:10	780558/780558	---M--	200	added ('OK')	image/jpeg	etag:W/%22f928b6d50050117292a096b03d844c8b%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bed9af85082971fca7934/1465642456344/_DSC7032.JPG	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bed9af85082971fca7934/1465642456344/_DSC7032.jpg	(from http://www.dilseeducationfoundation.org/)
13:15:19	675700/675700	---M--	200	added ('OK')	image/jpeg	etag:W/%2226bedd097a0b2155da04c8723c52b383%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bee30044262e4c4951b71/1465642590167/_DSC7097.JPG	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bee30044262e4c4951b71/1465642590167/_DSC7097.jpg	(from http://www.dilseeducationfoundation.org/)
13:16:21	497432/497432	---M--	200	added ('OK')	image/jpeg	etag:W/%225617f651ec5220cb270a2310d58e553b%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bee76044262e4c4951bfe/1465642972330/_DSC7112.JPG	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bee76044262e4c4951bfe/1465642972330/_DSC7112.jpg	(from http://www.dilseeducationfoundation.org/)
13:16:21	490525/490525	---M--	200	added ('OK')	image/jpeg	etag:W/%229a9f58ffb21c7d30c92926a63a67bcda%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bee9c044262e4c4951c44/1465642972581/_DSC7298.JPG	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bee9c044262e4c4951c44/1465642972581/_DSC7298.jpg	(from http://www.dilseeducationfoundation.org/)
13:16:32	443446/443446	---M--	200	added ('OK')	image/jpeg	etag:W/%22dcc91b06c6afdd4922a3b11e15a577d5%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bf01ca3360c42959a9109/1465643068080/_DSC7217.JPG	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bf01ca3360c42959a9109/1465643068080/_DSC7217.jpg	(from http://www.dilseeducationfoundation.org/)
13:16:47	159691/159691	---M--	200	added ('OK')	image/jpeg	etag:W/%22cfae3c410496c402e2b8378394eced4e%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a432fb59cc68cdfb00fb5e/1470378754341/DilSe+Education_27_07_16-1.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a432fb59cc68cdfb00fb5e/1470378754341/DilSe+Education_27_07_16-1.jpg	(from http://www.dilseeducationfoundation.org/)
13:16:51	627266/627266	---M--	200	added ('OK')	image/jpeg	etag:W/%22af859eaac45c53ad0f0dcfc25eac95a6%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bf0011bbee0391f66ee24/1465643067993/_DSC7168.JPG	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/575bf0011bbee0391f66ee24/1465643067993/_DSC7168.jpg	(from http://www.dilseeducationfoundation.org/)
13:16:51	183549/183549	---M--	200	added ('OK')	image/jpeg	etag:W/%22308109b26fd2fb9f9a5f262d028d3fde%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a432fb6b8f5befded7bd81/1470378753646/DilSe+Education_27_07_16-2.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a432fb6b8f5befded7bd81/1470378753646/DilSe+Education_27_07_16-2.jpg	(from http://www.dilseeducationfoundation.org/)
13:17:08	225218/225218	---M--	200	added ('OK')	image/jpeg	etag:W/%227db73fa22d9a148d62f15e9530386d13%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4330559cc68cdfb00fb80/1470378765088/DilSe+Education_27_07_16-3.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4330559cc68cdfb00fb80/1470378765088/DilSe+Education_27_07_16-3.jpg	(from http://www.dilseeducationfoundation.org/)
13:17:17	189793/189793	---M--	200	added ('OK')	image/jpeg	etag:W/%22ff6bfc58e72369175751550cd2fea645%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433056b8f5befded7bda7/1470378771975/DilSe+Education_27_07_16-4.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433056b8f5befded7bda7/1470378771975/DilSe+Education_27_07_16-4.jpg	(from http://www.dilseeducationfoundation.org/)
13:17:32	250283/250283	---M--	200	added ('OK')	image/jpeg	etag:W/%225951166cf74c0707098fc30df2dee56d%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4330eff7c508424dafbfc/1470378773621/DilSe+Education_27_07_16-5.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4330eff7c508424dafbfc/1470378773621/DilSe+Education_27_07_16-5.jpg	(from http://www.dilseeducationfoundation.org/)
13:17:37	277016/277016	---M--	200	added ('OK')	image/jpeg	etag:W/%226c387e8eb2cd373bd3d0921a17e4b68a%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433106b8f5befded7bdbd/1470378782992/DilSe+Education_27_07_16-6.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433106b8f5befded7bdbd/1470378782992/DilSe+Education_27_07_16-6.jpg	(from http://www.dilseeducationfoundation.org/)
13:17:50	258547/258547	---M--	200	added ('OK')	image/jpeg	etag:W/%22a08f4b900f841278db1b55f7e5126bcf%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43313ff7c508424dafc0a/1470378780940/DilSe+Education_27_07_16-7.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43313ff7c508424dafc0a/1470378780940/DilSe+Education_27_07_16-7.jpg	(from http://www.dilseeducationfoundation.org/)
13:18:08	311659/311659	---M--	200	added ('OK')	image/jpeg	etag:W/%220a56ee2d7c633ebd82290085dc7ddce2%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4331aff7c508424dafc1a/1470378793015/DilSe+Education_27_07_16-8.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4331aff7c508424dafc1a/1470378793015/DilSe+Education_27_07_16-8.jpg	(from http://www.dilseeducationfoundation.org/)
13:18:28	233208/233208	---M--	200	added ('OK')	image/jpeg	etag:W/%222821cdb070a8b0b571eab8342bc411e8%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43326ff7c508424dafc5a/1470378798476/DilSe+Education_27_07_16-11.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43326ff7c508424dafc5a/1470378798476/DilSe+Education_27_07_16-11.jpg	(from http://www.dilseeducationfoundation.org/)
13:18:30	356246/356246	---M--	200	added ('OK')	image/jpeg	etag:W/%22a24b1a30fb8db932ed2149ca3011812c%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4331b6b8f5befded7bdd4/1470378789440/DilSe+Education_27_07_16-9.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4331b6b8f5befded7bdd4/1470378789440/DilSe+Education_27_07_16-9.jpg	(from http://www.dilseeducationfoundation.org/)
13:18:36	366723/366723	---M--	200	added ('OK')	image/jpeg	etag:W/%2251f106d45e52af569bd0921811d6c163%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433226b8f5befded7bde6/1470378799162/DilSe+Education_27_07_16-10.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433226b8f5befded7bde6/1470378799162/DilSe+Education_27_07_16-10.jpg	(from http://www.dilseeducationfoundation.org/)
13:18:41	204809/204809	---M--	200	added ('OK')	image/jpeg	etag:W/%22e085ebc4a03b5c0106f69c228636d92c%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4332c6b8f5befded7be09/1470378804333/DilSe+Education_27_07_16-12.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4332c6b8f5befded7be09/1470378804333/DilSe+Education_27_07_16-12.jpg	(from http://www.dilseeducationfoundation.org/)
13:19:07	236034/236034	---M--	200	added ('OK')	image/jpeg	etag:W/%22aa6ae13d24c447ec29e1c57630ed50a4%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4332dff7c508424dafc8b/1470378805300/DilSe+Education_27_07_16-13.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4332dff7c508424dafc8b/1470378805300/DilSe+Education_27_07_16-13.jpg	(from http://www.dilseeducationfoundation.org/)
13:19:18	295952/295952	---M--	200	added ('OK')	image/jpeg	etag:W/%220832f9517be7f01e90531c1e640c93ef%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433326b8f5befded7be36/1470378812472/DilSe+Education_27_07_16-14.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433326b8f5befded7be36/1470378812472/DilSe+Education_27_07_16-14.jpg	(from http://www.dilseeducationfoundation.org/)
13:19:18	229682/229682	---M--	200	added ('OK')	image/jpeg	etag:W/%22d2aea5dc5bb719bb9b0c1b873c4ef7c2%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433396b8f5befded7be4b/1470378820007/DilSe+Education_27_07_16-16.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433396b8f5befded7be4b/1470378820007/DilSe+Education_27_07_16-16.jpg	(from http://www.dilseeducationfoundation.org/)
13:19:23	289597/289597	---M--	200	added ('OK')	image/jpeg	etag:W/%2293f219a651f9f090ed0835070e934ef9%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43332ff7c508424dafcad/1470378817992/DilSe+Education_27_07_16-15.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43332ff7c508424dafcad/1470378817992/DilSe+Education_27_07_16-15.jpg	(from http://www.dilseeducationfoundation.org/)
13:19:34	168719/168719	---M--	200	added ('OK')	image/jpeg	etag:W/%22e84cb1c502af26dda0269c36d602efda%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4333eff7c508424dafcef/1470378821585/DilSe+Education_27_07_16-17.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4333eff7c508424dafcef/1470378821585/DilSe+Education_27_07_16-17.jpg	(from http://www.dilseeducationfoundation.org/)
13:19:55	231427/231427	---M--	200	added ('OK')	image/jpeg	etag:W/%2284f80c2fe3fa5282e2fa418d4c68eac3%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433416b8f5befded7be6e/1470378829246/DilSe+Education_27_07_16-18.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433416b8f5befded7be6e/1470378829246/DilSe+Education_27_07_16-18.jpg	(from http://www.dilseeducationfoundation.org/)
13:19:56	232092/232092	---M--	200	added ('OK')	image/jpeg	etag:W/%22f2da8b7ccd89f567741e97fe6b9bed14%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43343ff7c508424dafd13/1470378836761/DilSe+Education_27_07_16-19.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43343ff7c508424dafd13/1470378836761/DilSe+Education_27_07_16-19.jpg	(from http://www.dilseeducationfoundation.org/)
13:20:01	256588/256588	---M--	200	added ('OK')	image/jpeg	etag:W/%222f8600f993ec67e8477aabe1773bed55%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4334a6b8f5befded7be84/1470378838553/DilSe+Education_27_07_16-20.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4334a6b8f5befded7be84/1470378838553/DilSe+Education_27_07_16-20.jpg	(from http://www.dilseeducationfoundation.org/)
13:20:19	317555/317555	---M--	200	added ('OK')	image/jpeg	etag:W/%2258cf7478101e1ea05fd1aa50a952d56e%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43352ff7c508424dafd56/1470378844842/DilSe+Education_27_07_16-21.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43352ff7c508424dafd56/1470378844842/DilSe+Education_27_07_16-21.jpg	(from http://www.dilseeducationfoundation.org/)
13:20:27	189316/189316	---M--	200	added ('OK')	image/jpeg	etag:W/%22abd7c2c376681772005e9fe14ae0a8e3%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43359ff7c508424dafd76/1470378849265/DilSe+Education_27_07_16-23.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43359ff7c508424dafd76/1470378849265/DilSe+Education_27_07_16-23.jpg	(from http://www.dilseeducationfoundation.org/)
13:20:45	308288/308288	---M--	200	added ('OK')	image/jpeg	etag:W/%2226facc416d80280bf0b507140b1e8bd7%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433546b8f5befded7bea9/1470378848175/DilSe+Education_27_07_16-22.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433546b8f5befded7bea9/1470378848175/DilSe+Education_27_07_16-22.jpg	(from http://www.dilseeducationfoundation.org/)
13:20:47	175849/175849	---M--	200	added ('OK')	image/jpeg	etag:W/%224dc4a906cbe46ca8edc622022b72ed81%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4335fff7c508424dafd86/1470378857671/DilSe+Education_27_07_16-25.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4335fff7c508424dafd86/1470378857671/DilSe+Education_27_07_16-25.jpg	(from http://www.dilseeducationfoundation.org/)
13:20:58	179275/179275	---M--	200	added ('OK')	image/jpeg	etag:W/%228eb95c9f424c437fca1ad3f2d7fe5ab4%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433636b8f5befded7beee/1470378860987/DilSe+Education_27_07_16-26.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433636b8f5befded7beee/1470378860987/DilSe+Education_27_07_16-26.jpg	(from http://www.dilseeducationfoundation.org/)
13:21:09	358579/358579	---M--	200	added ('OK')	image/jpeg	etag:W/%2275fd1250b3bbb0bdc87842468903eb09%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4335d6b8f5befded7bed1/1470378853898/DilSe+Education_27_07_16-24.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4335d6b8f5befded7bed1/1470378853898/DilSe+Education_27_07_16-24.jpg	(from http://www.dilseeducationfoundation.org/)
13:21:16	173147/173147	---M--	200	added ('OK')	image/jpeg	etag:W/%228ee6e2bd8c056e8105bb7aedff2bcd74%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4336a6b8f5befded7bf24/1470378866939/DilSe+Education_27_07_16-28.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4336a6b8f5befded7bf24/1470378866939/DilSe+Education_27_07_16-28.jpg	(from http://www.dilseeducationfoundation.org/)
13:21:19	210236/210236	---M--	200	added ('OK')	image/jpeg	etag:W/%228957788739cae2ac483d83e208f0b94e%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43367ff7c508424dafd9a/1470378867940/DilSe+Education_27_07_16-27.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43367ff7c508424dafd9a/1470378867940/DilSe+Education_27_07_16-27.jpg	(from http://www.dilseeducationfoundation.org/)
13:21:19	130599/130599	---M--	200	added ('OK')	image/jpeg	etag:W/%2223e9a8b1bc375b1641f6ac99397e7cda%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43370ff7c508424dafdbc/1470378872535/DilSe+Education_27_07_16-29.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43370ff7c508424dafdbc/1470378872535/DilSe+Education_27_07_16-29.jpg	(from http://www.dilseeducationfoundation.org/)
13:21:47	241559/241559	---M--	200	added ('OK')	image/jpeg	etag:W/%22a6e3410065af6d40fe2d8aa818517f25%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433706b8f5befded7bf39/1470378876918/DilSe+Education_27_07_16-30.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433706b8f5befded7bf39/1470378876918/DilSe+Education_27_07_16-30.jpg	(from http://www.dilseeducationfoundation.org/)
13:21:53	206517/206517	---M--	200	added ('OK')	image/jpeg	etag:W/%22a26d3766b0a825ef77564d100e6b62eb%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4337a6b8f5befded7bf6c/1470378883870/DilSe+Education_27_07_16-32.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4337a6b8f5befded7bf6c/1470378883870/DilSe+Education_27_07_16-32.jpg	(from http://www.dilseeducationfoundation.org/)
13:21:59	269679/269679	---M--	200	added ('OK')	image/jpeg	etag:W/%22513741fa0b7207564f11fac62feb8259%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43375ff7c508424dafdd2/1470378878027/DilSe+Education_27_07_16-31.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43375ff7c508424dafdd2/1470378878027/DilSe+Education_27_07_16-31.jpg	(from http://www.dilseeducationfoundation.org/)
13:22:01	254552/254552	---M--	200	added ('OK')	image/jpeg	etag:W/%22d3d7aa1ee66d792cbcd690f54be9aac4%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4337bff7c508424dafdeb/1470378885420/DilSe+Education_27_07_16-33.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4337bff7c508424dafdeb/1470378885420/DilSe+Education_27_07_16-33.jpg	(from http://www.dilseeducationfoundation.org/)
13:22:23	219688/219688	---M--	200	added ('OK')	image/jpeg	etag:W/%22efa1e3c60820cda58f769d3420f300e9%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433806b8f5befded7bf7c/1470378892845/DilSe+Education_27_07_16-34.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433806b8f5befded7bf7c/1470378892845/DilSe+Education_27_07_16-34.jpg	(from http://www.dilseeducationfoundation.org/)
13:22:31	200488/200488	---M--	200	added ('OK')	image/jpeg	etag:W/%22274c882f08023a207b6d9b2a479dcc56%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433886b8f5befded7bf92/1470378896279/DilSe+Education_27_07_16-36.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433886b8f5befded7bf92/1470378896279/DilSe+Education_27_07_16-36.jpg	(from http://www.dilseeducationfoundation.org/)
